
----------------------------------------------- [START 2024-09-03 07:05:46] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
   3.0  |  0.320  91.379   8.604  97.937  |   0.082  96.504  |  92.069   7.906  97.541  |  0 hr 06 min   0
   4.0  |  0.458  93.966   5.925  98.773  |   0.067  97.208  |  93.966   5.925  98.773  |  0 hr 09 min   0
   5.0  |  0.152  94.310   5.698  98.860  |   0.058  97.623  |  94.310   5.698  98.860  |  0 hr 11 min   0
   6.0  |  0.266  95.172   4.886  99.062  |   0.051  97.939  |  95.172   4.886  99.062  |  0 hr 13 min   0
   7.0  |  0.182  96.379   3.604  99.213  |   0.046  98.156  |  96.379   3.604  99.213  |  0 hr 15 min   0
   8.0  |  0.333  92.931   7.094  98.024  |   0.042  98.323  |  96.379   3.604  99.213  |  0 hr 18 min   0
   9.0  |  0.287  96.552   3.490  99.209  |   0.039  98.468  |  96.552   3.490  99.209  |  0 hr 20 min   0
  10.0  |  0.228  93.621   6.396  97.985  |   0.037  98.565  |  96.552   3.490  99.209  |  0 hr 22 min   0
  11.0  |  0.331  97.069   2.906  99.180  |   0.034  98.661  |  97.069   2.906  99.180  |  0 hr 24 min   0
  12.0  |  0.092  97.069   2.906  99.492  |   0.033  98.723  |  97.069   2.906  99.492  |  0 hr 27 min   0
  13.0  |  0.177  93.621   6.396  98.463  |   0.031  98.791  |  97.069   2.906  99.492  |  0 hr 29 min   0
  14.0  |  0.235  96.379   3.604  99.157  |   0.029  98.853  |  97.069   2.906  99.492  |  0 hr 31 min   0
  15.0  |  0.164  97.069   2.906  99.619  |   0.028  98.903  |  97.069   2.906  99.619  |  0 hr 34 min   0
  16.0  |  0.398  94.310   5.698  98.470  |   0.027  98.958  |  97.069   2.906  99.619  |  0 hr 36 min   0
  17.0  |  0.188  95.172   4.886  98.646  |   0.026  99.010  |  97.069   2.906  99.619  |  0 hr 38 min   0
  18.0  |  0.175  94.310   5.698  98.838  |   0.025  99.046  |  97.069   2.906  99.619  |  0 hr 40 min   0
  19.0  |  0.271  92.069   7.906  97.932  |   0.024  99.070  |  97.069   2.906  99.619  |  0 hr 43 min   0
  20.0  |  0.392  85.690  14.302  94.885  |   0.023  99.106  |  97.069   2.906  99.619  |  0 hr 45 min   0
  21.0  |  0.728  84.310  15.698  92.911  |   0.023  99.133  |  97.069   2.906  99.619  |  0 hr 47 min   0
  22.0  |  0.262  95.690   4.302  99.098  |   0.022  99.158  |  97.069   2.906  99.619  |  0 hr 49 min   0
  23.0  |  0.279  92.069   7.906  97.429  |   0.021  99.184  |  97.069   2.906  99.619  |  0 hr 52 min   0
