
----------------------------------------------- [START 2024-09-02 23:16:00] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
  26.0  |  0.371  91.538   8.417  97.467  |   0.020  99.245  |  95.385   4.750  99.217  |  0 hr 57 min   0
  27.0  |  0.256  91.154   8.667  97.000  |   0.020  99.262  |  95.385   4.750  99.217  |  0 hr 59 min   0
  28.0  |  0.190  93.462   6.583  98.250  |   0.019  99.280  |  95.385   4.750  99.217  |  1 hr 01 min   0
  29.0  |  0.279  91.154   8.667  97.492  |   0.019  99.298  |  95.385   4.750  99.217  |  1 hr 03 min   0
  30.0  |  0.737  90.385   9.750  96.525  |   0.018  99.319  |  95.385   4.750  99.217  |  1 hr 05 min   0
  31.0  |  0.319  90.000  10.000  96.108  |   0.018  99.329  |  95.385   4.750  99.217  |  1 hr 08 min   0
  32.0  |  1.725  92.692   7.083  96.983  |   0.018  99.338  |  95.385   4.750  99.217  |  1 hr 10 min   0
  33.0  |  0.328  88.077  11.833  93.417  |   0.018  99.350  |  95.385   4.750  99.217  |  1 hr 12 min   0
  34.0  |  0.347  93.462   6.583  98.908  |   0.017  99.361  |  95.385   4.750  99.217  |  1 hr 14 min   0
  35.0  |  0.871  91.538   8.417  96.996  |   0.017  99.375  |  95.385   4.750  99.217  |  1 hr 17 min   0
  36.0  |  0.798  94.615   5.250  98.492  |   0.017  99.381  |  95.385   4.750  99.217  |  1 hr 19 min   0
  37.0  |  0.173  95.385   4.750  99.167  |   0.017  99.392  |  95.385   4.750  99.167  |  1 hr 21 min   0
  38.0  |  0.227  93.846   6.333  98.358  |   0.016  99.403  |  95.385   4.750  99.167  |  1 hr 23 min   0
  39.0  |  0.219  93.462   6.583  98.258  |   0.016  99.414  |  95.385   4.750  99.167  |  1 hr 26 min   0
  40.0  |  0.281  91.538   8.417  97.792  |   0.016  99.423  |  95.385   4.750  99.167  |  1 hr 28 min   0
